normalized_description,total_units_sold,total_income,total_cost,total_margin,avg_ticket_price,sale_frequency_days,cantidad_total_importada,costo_unitario_promedio_import,gastos_logisticos_promedio,tiempo_promedio_entrega,ultima_fecha_importacion,Existencias,coverage_days,low_stock_flag,stock_rotation,demanda_diaria_estimada,cantidad_a_importar,dias_hasta_proxima_importacion
fast-tac tdu pant dark navy 32 32,173,178356.08000000002,117404.739475,60951.34052500001,1030.96,0,,,,17.783699750459917,2024-12-01,40.0,8.0,1.0,,1.9222222222222223,34.18422285366184,212
fast-tac tdu pant dark navy 32 32,173,178356.08000000002,117404.739475,60951.34052500001,1030.96,0,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,1.9222222222222223,34.18422285366184,212
fast-tac tdu pant dark navy 32 34,636,655690.56,436442.122272,219248.43772800005,1030.96,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,7.066666666666666,125.67147823658341,212
fast-tac tdu pant dark navy 32 34,636,655690.56,436442.122272,219248.43772800005,1030.96,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,7.066666666666666,125.67147823658341,212
fast-tac tdu pant dark navy 34 30,121,124746.16,83388.594256,41357.56574400001,1030.96,0,,,,17.783699750459917,2024-12-01,,,,,1.3444444444444446,23.90919633117389,212
fast-tac tdu pant dark navy 34 32,1068,1101065.28,709234.587372,391830.692628,1030.96,0,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,11.866666666666667,211.03323703879101,212
fast-tac tdu pant dark navy 34 32,1068,1101065.28,709234.587372,391830.692628,1030.96,0,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,11.866666666666667,211.03323703879101,212
fast-tac tdu pant dark navy 34 34,6,6185.76,3448.839282,2736.9207180000003,1030.96,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.06666666666666667,1.1855799833639944,212
fast-tac tdu pant dark navy 36 32,989,1018940.76,656903.381432,362037.378568,974.4033333333332,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,10.988888888888889,195.42310059116508,212
fast-tac tdu pant dark navy 36 32,989,1018940.76,656903.381432,362037.378568,974.4033333333332,0,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,10.988888888888889,195.42310059116508,212
fast-tac tdu pant dark navy 36 34,5,5154.8,3006.96866,2147.83134,1030.96,0,,,,17.783699750459917,2024-12-01,,,,,0.05555555555555555,0.9879833194699953,212
fast-tac tdu pant dark navy 38 32,621,640226.16,412364.922111,227861.23788900004,1030.96,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,6.9,122.70752827817343,212
fast-tac tdu pant dark navy 38 32,621,640226.16,412364.922111,227861.23788900004,1030.96,0,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,6.9,122.70752827817343,212
fast-tac tdu pant dark navy 40 32,147,151551.12,98019.518902,53531.60109800001,1030.96,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,1.6333333333333333,29.046709592417862,212
fast-tac tdu pant dark navy 40 32,147,151551.12,98019.518902,53531.60109800001,1030.96,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,1.6333333333333333,29.046709592417862,212
fast-tac tdu pant dark navy 42 30,16,16495.36,10629.585168,5865.774832000001,1030.96,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.17777777777777778,3.161546622303985,212
fast-tac tdu pant dark navy 42 30,16,16495.36,10629.585168,5865.774832000001,1030.96,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.17777777777777778,3.161546622303985,212
fast-tac tdu pant dark navy 42 32,114,117529.44,76916.11771300001,40613.322287,1030.96,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,1.2666666666666666,22.526019683915894,212
fast-tac tdu pant dark navy 42 32,114,117529.44,76916.11771300001,40613.322287,1030.96,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,1.2666666666666666,22.526019683915894,212
fast-tac tdu pant dark navy 42 32,114,117529.44,76916.11771300001,40613.322287,1030.96,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,1.2666666666666666,22.526019683915894,212
fast-tac tdu pant dark navy 42 34,3,3092.88,2002.221189,1090.6588110000002,1030.96,0,,,,17.783699750459917,2024-12-01,,,,,0.03333333333333333,0.5927899916819972,212
fast-tac tdu pant dark navy 44 32,3,3092.88,2056.640166,1036.239834,1030.96,0,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.03333333333333333,0.5927899916819972,212
fast-tac tdu pant lg dark navy 46 30,1,1030.96,887.994002,142.965998,1030.96,0,,,,17.783699750459917,2024-12-01,,,,,0.011111111111111112,0.19759666389399907,212
fast-tac tdu pant lg dark navy 48 32,1,1030.96,690.777578,340.1824220000001,1030.96,0,,,,17.783699750459917,2024-12-01,,,,,0.011111111111111112,0.19759666389399907,212
fast-tac tdu rapid l/s tdu green m,2,2879.3,1489.44549,1389.85451,1439.65,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
fast-tac tdu rapid l/s tdu green m,2,2879.3,1489.44549,1389.85451,1439.65,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
fast-tac tdu rapid l/s tdu khaki l,2,2879.3,1489.44549,1389.85451,1439.65,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
fast-tac tdu shirt dark navy 2xl,107,132899.84,72872.994033,60026.84596700001,1286.0080000000005,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,1.1888888888888889,21.1428430366579,212
fast-tac tdu shirt dark navy 2xl,107,132899.84,72872.994033,60026.84596700001,1286.0080000000005,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,1.1888888888888889,21.1428430366579,212
fast-tac tdu shirt dark navy 3xl,1,1239.9,795.36108,444.5389200000001,1239.9,0,,,,17.783699750459917,2024-12-01,,,,,0.011111111111111112,0.19759666389399907,212
fast-tac tdu shirt dark navy l,1198,1485400.2000000002,818772.8268560001,666627.3731440001,1239.9,0,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,13.311111111111112,236.7208033450109,212
fast-tac tdu shirt dark navy m,1723,2136347.7,1178450.409058,957897.2909420002,1239.9,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,19.144444444444446,340.4590518893604,212
fast-tac tdu shirt dark navy m,1723,2136347.7,1178450.409058,957897.2909420002,1239.9,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,19.144444444444446,340.4590518893604,212
fast-tac tdu shirt dark navy s,834,1034076.6,569008.4712360001,465068.128764,1239.9,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,9.266666666666667,164.79561768759524,212
fast-tac tdu shirt dark navy xl,408,505879.20000000007,277803.12856800004,228076.07143200003,1239.9,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,4.533333333333333,80.61943886875162,212
fast-tac urban pant dark navy 32 32,2,2710.34,1186.128426,1524.2115740000002,1355.17,0,,,,17.783699750459917,2024-12-01,14.0,2.8,1.0,,0.022222222222222223,0.39519332778799815,212
fast-tac urban pant dark navy 32 32,2,2710.34,1186.128426,1524.2115740000002,1355.17,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
fast-tac urban pant dark navy 34 32,2,2710.34,1201.85812,1508.48188,1355.17,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
fast-tac urban pant dark navy 34 32,2,2710.34,1201.85812,1508.48188,1355.17,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
fastfit negro m,2,870.7,448.046534,422.653466,435.35,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
fastfit negro s,2,870.68,478.451402,392.228598,435.34,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
ferro knife multi 1 sz,8,5379.28,2551.813696,2827.466304,672.41,2,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.08888888888888889,1.5807733111519926,212
flag bearer cap mc blk multicam 1sz,12,7991.360000000001,4651.917096,3339.4429040000005,665.9466666666667,1,,,,17.783699750459917,2024-12-01,,,,,0.13333333333333333,2.371159966727989,212
flex admin pouch black 1 sz,2,1706.88,1001.8698,705.0102,853.44,1,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.022222222222222223,0.39519332778799815,212
flex admin pouch kangaroo 1 sz,2,1706.88,835.608488,871.2715120000001,853.44,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
flex cuff pouch black 1 sz,2,1241.36,709.526366,531.8336339999998,620.68,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
flex dbl pistol 2.0 pouch black 1 sz,6,4744.82,2301.404418,2443.415582,790.8033333333333,2,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.06666666666666667,1.1855799833639944,212
flex disposable glv pouch black 1 sz,6,3413.82,2091.8124,1322.0076,568.97,2,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.06666666666666667,1.1855799833639944,212
flex disposable glv pouch rngr grn 1 sz,4,2275.88,1216.933652,1058.9463480000002,568.97,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.044444444444444446,0.7903866555759963,212
flex med pouch kangaroo 1 sz,2,1982.74,1135.07892,847.6610800000001,991.37,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
flex med pouch ranger green 1 sz,2,1982.74,1135.07892,847.6610800000001,991.37,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
flex radio 2.0 pouch black 1 sz,4,3413.76,1637.982664,1775.777336,853.44,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
flex radio 2.0 pouch black 1 sz,4,3413.76,1637.982664,1775.777336,853.44,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.044444444444444446,0.7903866555759963,212
flex single g36 mag pouch black 1 sz,2,1241.36,717.6118,523.7481999999999,620.68,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
flex single g36 mag pouch black 1 sz,2,1241.36,717.6118,523.7481999999999,620.68,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
flex triple ar mag cover pouch black 1 s,2,3051.72,1706.26296,1345.4570399999998,1525.86,0,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,0.022222222222222223,0.39519332778799815,212
flex triple ar mag cover pouch black 1sz,2,3051.72,1706.26296,1345.4570399999998,1525.86,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
flex-tac tdu rapid ls dark navy s r,44,62140.32,50801.029136,11339.290864000002,1412.28,0,,,,17.783699750459917,2024-12-01,,,,,0.4888888888888889,8.694253211335958,212
football nov 23 potm orange 1sz,2,517.24,248.974586,268.265414,258.62,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
freedom flex ss shirt black 2xl,4,5827.56,3439.784024,2387.7759760000004,1456.89,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
freedom flex ss shirt black 2xl,4,5827.56,3439.784024,2387.7759760000004,1456.89,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
freedom flex ss shirt black l,6,8741.400000000001,5046.578514,3694.8214860000007,1456.9000000000003,2,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
freedom flex ss shirt black l,6,8741.400000000001,5046.578514,3694.8214860000007,1456.9000000000003,2,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
freedom flex ss shirt black m,8,12218.92,6610.80248,5608.11752,1527.365,2,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.08888888888888889,1.5807733111519926,212
freedom flex ss shirt black s,4,5827.6,3423.92394,2403.67606,1456.9,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
freedom flex ss shirt black s,4,5827.6,3423.92394,2403.67606,1456.9,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
freedom flex ss shirt black xl,4,5827.56,3423.92394,2403.6360600000003,1456.89,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.044444444444444446,0.7903866555759963,212
freedom flex ss shirt peacoat l,2,2913.78,1494.54128,1419.2387200000005,1456.89,0,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex ss shirt ranger green m,6,8741.400000000001,4828.457112,3912.942888000001,1456.9000000000003,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
freedom flex ss shirt ranger green m,6,8741.400000000001,4828.457112,3912.942888000001,1456.9000000000003,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
freedom flex ss shirt ranger green s,2,2913.78,1855.754998,1058.0250020000003,1456.89,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex ss shirt storm l,4,5827.56,3225.733264,2601.8267360000004,1456.89,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
freedom flex ss shirt storm l,4,5827.56,3225.733264,2601.8267360000004,1456.89,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
freedom flex ss shirt storm m,8,12218.94,6402.289768,5816.650232000001,1527.3675,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.08888888888888889,1.5807733111519926,212
freedom flex ss shirt storm s,2,2913.78,1606.381516,1307.3984840000005,1456.89,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex ss shirt true blue l,2,2913.8,1379.495858,1534.3041420000002,1456.9,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
freedom flex woven ls black l,2,3103.44,1854.557902,1248.882098,1551.72,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex woven ls black m,2,3103.44,1809.881316,1293.558684,1551.72,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex woven ls black m,2,3103.44,1809.881316,1293.558684,1551.72,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex woven ls black xl,2,3275.86,1743.063862,1532.7961380000002,1637.93,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex woven ls black xl,2,3275.86,1743.063862,1532.7961380000002,1637.93,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
freedom flex woven ls storm l,2,3275.86,1525.30165,1750.55835,1637.93,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
fresh and fast patch brown 1sz,2,318.96,171.759,147.201,159.48,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
frog diver patch green 1 sz,2,379.3,334.6384,44.66160000000002,189.65,0,,,,17.783699750459917,2024-12-01,11.0,2.2,1.0,,0.022222222222222223,0.39519332778799815,212
frog diver patch green 1sz,4,758.6,669.2768,89.32320000000004,189.65,0,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
frontliner s/s tee indigo m,4,1844.8,1071.2248,773.5752,461.2,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.044444444444444446,0.7903866555759963,212
frontliner s/s tee indigo s,4,1844.8,1071.2248,773.5752,461.2,0,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
good luck 2.0 patch brown 1 sz,6,1551.72,927.2538,624.4662,258.62,0,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,0.06666666666666667,1.1855799833639944,212
grilling machine apron coin 1sz,4,4310.32,3009.686,1300.6339999999996,1077.58,2,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
gt to the choppa keychain brown 1sz,2,301.72,155.166,146.55400000000003,150.86,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
guerrero jaguar ss tee charcoal m,2,553.44,559.3936,-5.953599999999938,276.72,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
h20 carrier black 1sz,4,3172.4,1826.687312,1345.712688,793.1,1,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
halo neck gaiter black 1 sz,10,3077.5600000000004,1864.45624,1213.10376,307.75600000000003,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.1111111111111111,1.9759666389399906,212
halo neck gaiter black 1 sz,10,3077.5600000000004,1864.45624,1213.10376,307.75600000000003,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.1111111111111111,1.9759666389399906,212
halo neck gaiter woodland camo 1 sz,86,56441.84,43068.057908,13373.782092,1655.69,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.9555555555555556,16.99331309488392,212
halo neck gaiter woodland camo 1 sz,86,56441.84,43068.057908,13373.782092,1655.69,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.9555555555555556,16.99331309488392,212
hand gun v2 patch gold 1 sz,2,362.06,188.784028,173.275972,181.03,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
hand gun v2 patch gold 1 sz,2,362.06,188.784028,173.275972,181.03,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
hardpoint b150 black 1sz,2,362.08,174.166034,187.913966,181.04,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
hardpoint b175 black 1sz,4,724.16,392.9206,331.2394,181.04,0,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
hardpoint b175 kangaroo 1sz,2,362.08,196.4603,165.6197,181.04,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
hardpoint m1 + md black 1 sz,2,327.58,168.8498,158.7302,163.79,0,,,,17.783699750459917,2024-12-01,20.0,4.0,1.0,,0.022222222222222223,0.39519332778799815,212
hardpoint m2 black 1 sz,2,241.36,123.543936,117.816064,120.68,0,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.022222222222222223,0.39519332778799815,212
hardpoint m3 black 1 sz,2,327.58,183.25041,144.32959,163.79,0,,,,17.783699750459917,2024-12-01,14.0,2.8,1.0,,0.022222222222222223,0.39519332778799815,212
hardpoint m3 kangaroo 1 sz,2,327.58,179.859636,147.720364,163.79,1,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.022222222222222223,0.39519332778799815,212
hardpoint mk1 black 1 sz,6,724.08,362.905128,361.1748720000001,120.68,1,,,,17.783699750459917,2024-12-01,13.0,2.6,1.0,,0.06666666666666667,1.1855799833639944,212
hardpoint mk1 kangaroo 1 sz,8,965.46,465.640648,499.819352,120.6825,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.08888888888888889,1.5807733111519926,212
hello darkness 2.0 patch brown 1 sz,2,517.24,309.0846,208.1554,258.62,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
heron knife black 1 sz,2,1465.52,809.19898,656.32102,732.76,1,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,0.022222222222222223,0.39519332778799815,212
high abrasion glv 2.0 kangaroo l,47,77252.02,61173.845977,16078.174023000009,1643.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.5222222222222223,9.287043203017957,212
high abrasion glv 2.0 kangaroo l,47,77252.02,61173.845977,16078.174023000009,1643.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.5222222222222223,9.287043203017957,212
high abrasion glv 2.0 kangaroo m,14,23011.24,18221.923846,4789.316154000004,1643.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.15555555555555556,2.766353294515987,212
high abrasion glv 2.0 kangaroo m,14,23011.24,18221.923846,4789.316154000004,1643.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.15555555555555556,2.766353294515987,212
high abrasion glv 2.0 kangaroo s,4,6574.64,5206.379008,1368.2609920000004,1643.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
high abrasion glv 2.0 kangaroo s,4,6574.64,5206.379008,1368.2609920000004,1643.66,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
high abrasion glv 2.0 ranger green l,7,9194.22,7280.433895,1913.786105000001,1313.46,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.07777777777777778,1.3831766472579936,212
high abrasion glv 2.0 ranger green l,7,9194.22,7280.433895,1913.786105000001,1313.46,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.07777777777777778,1.3831766472579936,212
high abrasion glv 2.0 ranger green m,8,10507.68,8320.783472,2186.896528000001,1313.46,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
high abrasion glv 2.0 ranger green m,8,10507.68,8320.783472,2186.896528000001,1313.46,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
holster pouch black 1 sz,2,1000.0,480.385234,519.6147659999999,500.0,1,,,,17.783699750459917,2024-12-01,15.0,3.0,1.0,,0.022222222222222223,0.39519332778799815,212
hunters tall boy patch,4,724.12,361.726992,362.393008,181.03,1,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
